Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
TNA,logistic_regression,test,0.4482758620689655,0.4256704980842912,0.4482758620689655,0.43520871143375683
TNA,logistic_regression,train,0.97,0.9716981132075472,0.97,0.9699729756781104
TNA,logistic_regression,valid,0.03225806451612903,0.0010405827263267429,0.03225806451612903,0.0020161290322580645
TNA,lstm,test,0.6206896551724138,0.38525564803804996,0.6206896551724138,0.47542186353631694
TNA,lstm,train,0.96,0.962962962962963,0.96,0.9599358974358975
TNA,lstm,valid,0.5483870967741935,0.9139784946236559,0.5483870967741935,0.6854838709677419
TNA,svm,test,0.3793103448275862,0.14387633769322236,0.3793103448275862,0.20862068965517244
TNA,svm,train,0.97,0.970188075230092,0.97,0.96999699969997
TNA,svm,valid,0.03225806451612903,0.0010405827263267429,0.03225806451612903,0.0020161290322580645
TNA,transformer,test,0.6206896551724138,0.38525564803804996,0.6206896551724138,0.47542186353631694
TNA,transformer,train,0.92,0.9310344827586207,0.92,0.9194847020933977
TNA,transformer,valid,0.967741935483871,0.9365244536940687,0.967741935483871,0.9518773135906927
