Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
RCL,logistic_regression,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
RCL,logistic_regression,train,0.9791666666666666,0.98,0.9791666666666666,0.9791576204950064
RCL,logistic_regression,valid,1.0,1.0,1.0,1.0
RCL,lstm,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
RCL,lstm,train,0.9895833333333334,0.9897959183673469,0.9895833333333334,0.9895822029300053
RCL,lstm,valid,1.0,1.0,1.0,1.0
RCL,svm,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
RCL,svm,train,1.0,1.0,1.0,1.0
RCL,svm,valid,1.0,1.0,1.0,1.0
RCL,transformer,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
RCL,transformer,train,0.9895833333333334,0.9897959183673469,0.9895833333333334,0.9895822029300053
RCL,transformer,valid,1.0,1.0,1.0,1.0
