Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
DLR,logistic_regression,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
DLR,logistic_regression,train,0.8490566037735849,0.8752391886720245,0.8490566037735849,0.846376811594203
DLR,logistic_regression,valid,1.0,1.0,1.0,1.0
DLR,lstm,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
DLR,lstm,train,0.839622641509434,0.8549107142857144,0.839622641509434,0.837876743139901
DLR,lstm,valid,1.0,1.0,1.0,1.0
DLR,svm,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
DLR,svm,train,0.7547169811320755,0.8354430379746837,0.7547169811320755,0.7390151515151516
DLR,svm,valid,1.0,1.0,1.0,1.0
DLR,transformer,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
DLR,transformer,train,0.8773584905660378,0.9015151515151515,0.8773584905660378,0.8754856781422247
DLR,transformer,valid,1.0,1.0,1.0,1.0
