Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
PPC,logistic_regression,test,0.4482758620689655,0.4273399014778325,0.4482758620689655,0.41901776384535006
PPC,logistic_regression,train,0.8289473684210527,0.8310104529616724,0.8289473684210527,0.8286804230969308
PPC,logistic_regression,valid,0.1935483870967742,0.037460978147762745,0.1935483870967742,0.06277244986922406
PPC,lstm,test,0.4827586206896552,0.23305588585017836,0.4827586206896552,0.3143544506816359
PPC,lstm,train,0.5,0.25,0.5,0.3333333333333333
PPC,lstm,valid,0.8064516129032258,0.6503642039542143,0.8064516129032258,0.7200460829493088
PPC,svm,test,0.5517241379310345,0.7598522167487685,0.5517241379310345,0.4252338946805667
PPC,svm,train,0.868421052631579,0.868421052631579,0.868421052631579,0.868421052631579
PPC,svm,valid,0.1935483870967742,0.037460978147762745,0.1935483870967742,0.06277244986922406
PPC,transformer,test,0.4827586206896552,0.23305588585017836,0.4827586206896552,0.3143544506816359
PPC,transformer,train,0.47368421052631576,0.4301470588235294,0.47368421052631576,0.3765381460213289
PPC,transformer,valid,0.8064516129032258,0.6503642039542143,0.8064516129032258,0.7200460829493088
