Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
REE,logistic_regression,test,0.7931034482758621,0.8481365377917102,0.7931034482758621,0.8057471264367816
REE,logistic_regression,train,0.9871794871794872,0.9875,0.9871794871794872,0.987177379582443
REE,logistic_regression,valid,0.967741935483871,0.9693548387096774,0.967741935483871,0.9674542381414751
REE,lstm,test,0.7931034482758621,0.8481365377917102,0.7931034482758621,0.8057471264367816
REE,lstm,train,1.0,1.0,1.0,1.0
REE,lstm,valid,1.0,1.0,1.0,1.0
REE,svm,test,0.7931034482758621,0.8481365377917102,0.7931034482758621,0.8057471264367816
REE,svm,train,0.9743589743589743,0.975609756097561,0.9743589743589743,0.9743421052631578
REE,svm,valid,0.9354838709677419,0.9416282642089093,0.9354838709677419,0.9341642228739003
REE,transformer,test,0.6896551724137931,0.8114942528735632,0.6896551724137931,0.712022367194781
REE,transformer,train,1.0,1.0,1.0,1.0
REE,transformer,valid,1.0,1.0,1.0,1.0
