Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
ACC,logistic_regression,test,0.1724137931034483,0.02972651605231867,0.1724137931034483,0.05070993914807303
ACC,logistic_regression,train,0.9452054794520548,0.8934133983861887,0.9452054794520548,0.9185799729886167
ACC,logistic_regression,valid,0.6129032258064516,0.3756503642039542,0.6129032258064516,0.4658064516129032
ACC,lstm,test,0.1724137931034483,0.02972651605231867,0.1724137931034483,0.05070993914807303
ACC,lstm,train,0.9452054794520548,0.8934133983861887,0.9452054794520548,0.9185799729886167
ACC,lstm,valid,0.6129032258064516,0.3756503642039542,0.6129032258064516,0.4658064516129032
ACC,svm,test,0.1724137931034483,0.02972651605231867,0.1724137931034483,0.05070993914807303
ACC,svm,train,1.0,1.0,1.0,1.0
ACC,svm,valid,0.6129032258064516,0.3756503642039542,0.6129032258064516,0.4658064516129032
ACC,transformer,test,0.1724137931034483,0.02972651605231867,0.1724137931034483,0.05070993914807303
ACC,transformer,train,0.9452054794520548,0.8934133983861887,0.9452054794520548,0.9185799729886167
ACC,transformer,valid,0.6129032258064516,0.3756503642039542,0.6129032258064516,0.4658064516129032
