Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
DXG,logistic_regression,test,0.5172413793103449,0.267538644470868,0.5172413793103449,0.3526645768025078
DXG,logistic_regression,train,0.875,0.8759398496240601,0.875,0.8749218261413383
DXG,logistic_regression,valid,1.0,1.0,1.0,1.0
DXG,lstm,test,0.5172413793103449,0.267538644470868,0.5172413793103449,0.3526645768025078
DXG,lstm,train,0.9916666666666667,0.9918032786885246,0.9916666666666667,0.9916660879227724
DXG,lstm,valid,1.0,1.0,1.0,1.0
DXG,svm,test,0.5172413793103449,0.267538644470868,0.5172413793103449,0.3526645768025078
DXG,svm,train,0.925,0.9308645451985356,0.925,0.9247439202843007
DXG,svm,valid,1.0,1.0,1.0,1.0
DXG,transformer,test,0.5172413793103449,0.267538644470868,0.5172413793103449,0.3526645768025078
DXG,transformer,train,0.9166666666666666,0.9185267857142857,0.9166666666666666,0.9165739710789766
DXG,transformer,valid,1.0,1.0,1.0,1.0
