Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
TVG,logistic_regression,test,0.3793103448275862,0.8448275862068966,0.3793103448275862,0.3660098522167488
TVG,logistic_regression,train,0.9607843137254902,0.9636363636363635,0.9607843137254902,0.9607239122063919
TVG,logistic_regression,valid,0.41935483870967744,0.969439728353141,0.41935483870967744,0.556221198156682
TVG,lstm,test,0.6896551724137931,0.610079575596817,0.6896551724137931,0.6474313863476425
TVG,lstm,train,0.8333333333333334,0.8344907407407406,0.8333333333333334,0.8331890331890331
TVG,lstm,valid,0.8064516129032258,0.9723502304147466,0.8064516129032258,0.868279569892473
TVG,svm,test,0.7931034482758621,0.6290130796670631,0.7931034482758621,0.7015915119363395
TVG,svm,train,0.9705882352941176,0.9722222222222221,0.9705882352941176,0.9705627705627705
TVG,svm,valid,0.967741935483871,0.9365244536940687,0.967741935483871,0.9518773135906927
TVG,transformer,test,0.20689655172413793,0.04280618311533888,0.20689655172413793,0.070935960591133
TVG,transformer,train,0.7941176470588235,0.7997648902821317,0.7941176470588235,0.7931434089811685
TVG,transformer,valid,0.03225806451612903,0.0010405827263267429,0.03225806451612903,0.0020161290322580645
