Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
SSG,logistic_regression,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
SSG,logistic_regression,train,0.8695652173913043,0.8965517241379309,0.8695652173913043,0.8673076923076924
SSG,logistic_regression,valid,0.9354838709677419,0.8751300728407908,0.9354838709677419,0.9043010752688173
SSG,lstm,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
SSG,lstm,train,0.9565217391304348,0.9573863636363636,0.9565217391304348,0.9565011820330969
SSG,lstm,valid,0.9354838709677419,0.8751300728407908,0.9354838709677419,0.9043010752688173
SSG,svm,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
SSG,svm,train,0.8695652173913043,0.8810916179337233,0.8695652173913043,0.8685714285714284
SSG,svm,valid,0.9354838709677419,0.8751300728407908,0.9354838709677419,0.9043010752688173
SSG,transformer,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
SSG,transformer,train,0.8260869565217391,0.8709677419354839,0.8260869565217391,0.8206627680311891
SSG,transformer,valid,0.9354838709677419,0.8751300728407908,0.9354838709677419,0.9043010752688173
