Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
HQC,logistic_regression,test,0.6206896551724138,0.6879310344827587,0.6206896551724138,0.5746195728046908
HQC,logistic_regression,train,0.9186046511627907,0.9206521739130435,0.9186046511627907,0.9185054826045755
HQC,logistic_regression,valid,1.0,1.0,1.0,1.0
HQC,lstm,test,0.5862068965517241,0.6517241379310345,0.5862068965517241,0.5229885057471264
HQC,lstm,train,0.9883720930232558,0.9886363636363638,0.9883720930232558,0.9883705206220419
HQC,lstm,valid,1.0,1.0,1.0,1.0
HQC,svm,test,0.5862068965517241,0.6517241379310345,0.5862068965517241,0.5229885057471264
HQC,svm,train,0.9302325581395349,0.9339879978177852,0.9302325581395349,0.9300813008130082
HQC,svm,valid,1.0,1.0,1.0,1.0
HQC,transformer,test,0.6551724137931034,0.7171414292853574,0.6551724137931034,0.6225045372050817
HQC,transformer,train,0.9302325581395349,0.9339879978177852,0.9302325581395349,0.9300813008130082
HQC,transformer,valid,1.0,1.0,1.0,1.0
