Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
VND,logistic_regression,test,0.5862068965517241,0.3436385255648038,0.5862068965517241,0.4332833583208396
VND,logistic_regression,train,0.7888888888888889,0.7925,0.7888888888888889,0.788235294117647
VND,logistic_regression,valid,0.6129032258064516,0.8709677419354839,0.6129032258064516,0.6485568760611206
VND,lstm,test,0.4827586206896552,0.6217241379310345,0.4827586206896552,0.41352682731993073
VND,lstm,train,0.9333333333333333,0.9367844698855151,0.9333333333333333,0.9332013854527462
VND,lstm,valid,0.7741935483870968,0.8957816377171216,0.7741935483870968,0.797409878785486
VND,svm,test,0.41379310344827586,0.17122473246135553,0.41379310344827586,0.2422203532380151
VND,svm,train,0.8888888888888888,0.8896585848589809,0.8888888888888888,0.8888339920948616
VND,svm,valid,0.8064516129032258,0.6503642039542143,0.8064516129032258,0.7200460829493088
VND,transformer,test,0.41379310344827586,0.45073891625615764,0.41379310344827586,0.3882131661442006
VND,transformer,train,0.7555555555555555,0.835820895522388,0.7555555555555555,0.7400210084033614
VND,transformer,valid,0.7741935483870968,0.8957816377171216,0.7741935483870968,0.797409878785486
