Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
HIG,logistic_regression,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
HIG,logistic_regression,train,0.9041095890410958,0.8174141489960592,0.9041095890410958,0.8585788903124076
HIG,logistic_regression,valid,0.7096774193548387,0.5036420395421436,0.7096774193548387,0.5891661594643944
HIG,lstm,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
HIG,lstm,train,0.9041095890410958,0.8174141489960592,0.9041095890410958,0.8585788903124076
HIG,lstm,valid,0.7096774193548387,0.5036420395421436,0.7096774193548387,0.5891661594643944
HIG,svm,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
HIG,svm,train,0.0958904109589041,0.009194970913867518,0.0958904109589041,0.016780821917808216
HIG,svm,valid,0.2903225806451613,0.08428720083246619,0.2903225806451613,0.13064516129032258
HIG,transformer,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
HIG,transformer,train,0.9041095890410958,0.8174141489960592,0.9041095890410958,0.8585788903124076
HIG,transformer,valid,0.7096774193548387,0.5036420395421436,0.7096774193548387,0.5891661594643944
