Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
SDD,logistic_regression,test,0.2413793103448276,0.967016491754123,0.2413793103448276,0.34364435429344153
SDD,logistic_regression,train,0.8524590163934426,0.8559023066485754,0.8524590163934426,0.8521012931034483
SDD,logistic_regression,valid,0.5161290322580645,0.6080928126768534,0.5161290322580645,0.5516642318474356
SDD,lstm,test,0.1724137931034483,0.9668965517241379,0.1724137931034483,0.2440318302387268
SDD,lstm,train,0.9262295081967213,0.9291125541125541,0.9262295081967213,0.9261053906723198
SDD,lstm,valid,0.8387096774193549,0.9059139784946237,0.8387096774193549,0.8505547439491453
SDD,svm,test,0.20689655172413793,0.9669540229885057,0.20689655172413793,0.2953396029258098
SDD,svm,train,0.9016393442622951,0.9033738191632927,0.9016393442622951,0.9015334947538338
SDD,svm,valid,0.5161290322580645,0.6404174573055028,0.5161290322580645,0.5554681353265145
SDD,transformer,test,0.20689655172413793,0.9669540229885057,0.20689655172413793,0.2953396029258098
SDD,transformer,train,0.860655737704918,0.8630952380952381,0.860655737704918,0.8604212934921597
SDD,transformer,valid,0.8387096774193549,0.872811059907834,0.8387096774193549,0.8475648323845667
