Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
MIM,logistic_regression,test,0.2413793103448276,0.883289124668435,0.2413793103448276,0.22151067323481113
MIM,logistic_regression,train,0.5,0.5,0.5,0.49925925925925924
MIM,logistic_regression,valid,1.0,1.0,1.0,1.0
MIM,lstm,test,0.3103448275862069,0.8850574712643678,0.3103448275862069,0.3267651888341543
MIM,lstm,train,0.7564102564102564,0.8165584415584416,0.7564102564102564,0.7442622950819672
MIM,lstm,valid,0.8709677419354839,1.0,0.8709677419354839,0.9310344827586207
MIM,svm,test,0.4827586206896552,0.6704980842911878,0.48275862068965525,0.5613472333600642
MIM,svm,train,0.9102564102564102,0.9105263157894737,0.9102564102564102,0.9102416570771
MIM,svm,valid,0.0,0.0,0.0,0.0
MIM,transformer,test,0.27586206896551724,0.8841379310344828,0.27586206896551724,0.27586206896551724
MIM,transformer,train,0.6025641025641025,0.6266233766233765,0.6025641025641025,0.5827437446074202
MIM,transformer,valid,0.9032258064516129,1.0,0.9032258064516129,0.9491525423728814
