Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
DHM,logistic_regression,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
DHM,logistic_regression,train,0.9452054794520548,0.8934133983861887,0.9452054794520548,0.9185799729886167
DHM,logistic_regression,valid,0.2903225806451613,0.08428720083246619,0.2903225806451613,0.13064516129032258
DHM,lstm,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
DHM,lstm,train,0.9452054794520548,0.8934133983861887,0.9452054794520548,0.9185799729886167
DHM,lstm,valid,0.2903225806451613,0.08428720083246619,0.2903225806451613,0.13064516129032258
DHM,svm,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
DHM,svm,train,0.9863013698630136,0.989041095890411,0.9863013698630136,0.9870124098701242
DHM,svm,valid,0.45161290322580644,0.8101736972704715,0.45161290322580644,0.4121522444103089
DHM,transformer,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
DHM,transformer,train,0.9452054794520548,0.8934133983861887,0.9452054794520548,0.9185799729886167
DHM,transformer,valid,0.2903225806451613,0.08428720083246619,0.2903225806451613,0.13064516129032258
