Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
DBC,logistic_regression,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
DBC,logistic_regression,train,0.8904109589041096,0.792831675736536,0.8904109589041096,0.8387929323009728
DBC,logistic_regression,valid,0.5161290322580645,0.26638917793964617,0.5161290322580645,0.3514070006863418
DBC,lstm,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
DBC,lstm,train,0.8904109589041096,0.792831675736536,0.8904109589041096,0.8387929323009728
DBC,lstm,valid,0.5161290322580645,0.26638917793964617,0.5161290322580645,0.3514070006863418
DBC,svm,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
DBC,svm,train,0.8904109589041096,0.792831675736536,0.8904109589041096,0.8387929323009728
DBC,svm,valid,0.5161290322580645,0.26638917793964617,0.5161290322580645,0.3514070006863418
DBC,transformer,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
DBC,transformer,train,0.8082191780821918,0.7840932324677979,0.8082191780821918,0.7959734329597343
DBC,transformer,valid,0.45161290322580644,0.24916573971078979,0.45161290322580644,0.3211469534050179
