Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
PVD,logistic_regression,test,0.3103448275862069,0.8408488063660478,0.3103448275862069,0.26061007957559684
PVD,logistic_regression,train,0.9333333333333333,0.9411764705882353,0.9333333333333333,0.9330357142857143
PVD,logistic_regression,valid,0.7096774193548387,0.6989247311827956,0.7096774193548387,0.65225097483162
PVD,lstm,test,0.41379310344827586,0.8470764617691154,0.41379310344827586,0.41379310344827586
PVD,lstm,train,0.9083333333333333,0.9225352112676056,0.9083333333333333,0.9075565515792422
PVD,lstm,valid,0.6774193548387096,0.4588969823100936,0.6774193548387096,0.5471464019851118
PVD,svm,test,0.20689655172413793,0.04280618311533888,0.20689655172413793,0.070935960591133
PVD,svm,train,0.9333333333333333,0.9338153503893215,0.9333333333333333,0.9333148096693525
PVD,svm,valid,0.3548387096774194,0.7849462365591398,0.3548387096774194,0.22287390029325513
PVD,transformer,test,0.3793103448275862,0.8448275862068966,0.3793103448275862,0.3660098522167488
PVD,transformer,train,0.8583333333333333,0.8896103896103896,0.8583333333333333,0.8554319325349018
PVD,transformer,valid,0.6774193548387096,0.6284760845383761,0.6774193548387096,0.5956989247311829
