Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
KSD,logistic_regression,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
KSD,logistic_regression,train,1.0,1.0,1.0,1.0
KSD,logistic_regression,valid,0.967741935483871,0.9365244536940687,0.967741935483871,0.9518773135906927
KSD,lstm,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
KSD,lstm,train,1.0,1.0,1.0,1.0
KSD,lstm,valid,0.967741935483871,0.9365244536940687,0.967741935483871,0.9518773135906927
KSD,svm,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
KSD,svm,train,0.9903846153846154,0.9905660377358492,0.9903846153846154,0.9903837263060564
KSD,svm,valid,0.967741935483871,0.9365244536940687,0.967741935483871,0.9518773135906927
KSD,transformer,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
KSD,transformer,train,1.0,1.0,1.0,1.0
KSD,transformer,valid,0.967741935483871,0.9365244536940687,0.967741935483871,0.9518773135906927
