Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
XMC,logistic_regression,test,0.4878048780487805,0.47619047619047616,0.5,0.4878048780487805
XMC,logistic_regression,train,0.9325842696629213,0.9325842696629213,0.9325842696629213,0.9325842696629213
XMC,logistic_regression,valid,0.5,0.5263157894736842,0.625,0.5714285714285714
XMC,lstm,test,0.4878048780487805,0.4878048780487805,1.0,0.6557377049180327
XMC,lstm,train,0.6067415730337079,0.6043956043956044,0.6179775280898876,0.6111111111111112
XMC,lstm,valid,0.6222222222222222,0.6060606060606061,0.8333333333333334,0.7017543859649122
XMC,svm,test,0.5853658536585366,0.56,0.7,0.6222222222222222
XMC,svm,train,1.0,1.0,1.0,1.0
XMC,svm,valid,0.5222222222222223,0.5409836065573771,0.6875,0.6055045871559633
XMC,transformer,test,0.5853658536585366,0.5405405405405406,1.0,0.7017543859649122
XMC,transformer,train,0.5842696629213483,0.5925925925925926,0.5393258426966292,0.5647058823529412
XMC,transformer,valid,0.6,0.603448275862069,0.7291666666666666,0.660377358490566
