Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
TVD,logistic_regression,test,0.4634146341463415,0.391304347826087,0.5294117647058824,0.45
TVD,logistic_regression,train,0.7252747252747253,0.7188612099644128,0.73992673992674,0.7292418772563177
TVD,logistic_regression,valid,0.4111111111111111,0.5,0.2830188679245283,0.3614457831325301
TVD,lstm,test,0.5853658536585366,0.0,0.0,0.0
TVD,lstm,train,0.5695970695970696,0.564625850340136,0.608058608058608,0.5855379188712522
TVD,lstm,valid,0.4111111111111111,0.0,0.0,0.0
TVD,svm,test,0.4146341463414634,0.4146341463414634,1.0,0.5862068965517241
TVD,svm,train,1.0,1.0,1.0,1.0
TVD,svm,valid,0.5888888888888889,0.5888888888888889,1.0,0.7412587412587412
TVD,transformer,test,0.5853658536585366,0.0,0.0,0.0
TVD,transformer,train,0.5293040293040293,0.5930232558139535,0.18681318681318682,0.2841225626740947
TVD,transformer,valid,0.4111111111111111,0.0,0.0,0.0
