Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
SFC,logistic_regression,test,0.5853658536585366,0.5833333333333334,0.6666666666666666,0.6222222222222222
SFC,logistic_regression,train,0.7241992882562278,0.7157534246575342,0.7437722419928826,0.7294938917975567
SFC,logistic_regression,valid,0.5555555555555556,0.6666666666666666,0.6206896551724138,0.6428571428571429
SFC,lstm,test,0.5121951219512195,0.5384615384615384,0.3333333333333333,0.4117647058823529
SFC,lstm,train,0.6174377224199288,0.6309523809523809,0.5658362989323843,0.5966228893058161
SFC,lstm,valid,0.5444444444444444,0.6666666666666666,0.5862068965517241,0.6238532110091743
SFC,svm,test,0.5121951219512195,0.5121951219512195,1.0,0.6774193548387096
SFC,svm,train,1.0,1.0,1.0,1.0
SFC,svm,valid,0.6444444444444445,0.6444444444444445,1.0,0.7837837837837838
SFC,transformer,test,0.43902439024390244,0.4166666666666667,0.23809523809523808,0.30303030303030304
SFC,transformer,train,0.5818505338078291,0.5771812080536913,0.6120996441281139,0.5941278065630398
SFC,transformer,valid,0.5555555555555556,0.6607142857142857,0.6379310344827587,0.6491228070175439
