Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
MCF,logistic_regression,test,0.5853658536585366,0.6,0.782608695652174,0.6792452830188679
MCF,logistic_regression,train,0.7345454545454545,0.7328519855595668,0.7381818181818182,0.7355072463768116
MCF,logistic_regression,valid,0.5444444444444444,0.6739130434782609,0.543859649122807,0.6019417475728155
MCF,lstm,test,0.43902439024390244,0.0,0.0,0.0
MCF,lstm,train,0.5,0.0,0.0,0.0
MCF,lstm,valid,0.36666666666666664,0.0,0.0,0.0
MCF,svm,test,0.5609756097560976,0.5609756097560976,1.0,0.71875
MCF,svm,train,1.0,1.0,1.0,1.0
MCF,svm,valid,0.6333333333333333,0.6333333333333333,1.0,0.7755102040816326
MCF,transformer,test,0.5609756097560976,0.7272727272727273,0.34782608695652173,0.47058823529411764
MCF,transformer,train,0.56,0.547550432276657,0.6909090909090909,0.6109324758842444
MCF,transformer,valid,0.6222222222222222,0.7090909090909091,0.6842105263157895,0.6964285714285714
