Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
GSP,logistic_regression,test,0.5365853658536586,0.0,0.0,0.0
GSP,logistic_regression,train,0.5944444444444444,0.5814696485623003,0.674074074074074,0.6243567753001715
GSP,logistic_regression,valid,0.4444444444444444,1.0,0.0196078431372549,0.038461538461538464
GSP,lstm,test,0.5609756097560976,0.5333333333333333,0.42105263157894735,0.47058823529411764
GSP,lstm,train,0.6166666666666667,0.6006389776357828,0.6962962962962963,0.6449399656946827
GSP,lstm,valid,0.36666666666666664,0.35,0.13725490196078433,0.19718309859154928
GSP,svm,test,0.4878048780487805,0.45454545454545453,0.5263157894736842,0.4878048780487805
GSP,svm,train,1.0,1.0,1.0,1.0
GSP,svm,valid,0.5,0.5555555555555556,0.5882352941176471,0.5714285714285714
GSP,transformer,test,0.5365853658536586,0.0,0.0,0.0
GSP,transformer,train,0.5666666666666667,0.5471204188481675,0.774074074074074,0.6411042944785276
GSP,transformer,valid,0.43333333333333335,0.0,0.0,0.0
