Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
VPC,logistic_regression,test,0.43902439024390244,0.8571428571428571,0.36363636363636365,0.5106382978723404
VPC,logistic_regression,train,0.7372611464968153,0.7395498392282959,0.732484076433121,0.736
VPC,logistic_regression,valid,0.36666666666666664,0.5128205128205128,0.3448275862068966,0.41237113402061853
VPC,lstm,test,0.7073170731707317,0.8620689655172413,0.7575757575757576,0.8064516129032258
VPC,lstm,train,0.6050955414012739,0.5868421052631579,0.7101910828025477,0.6426512968299711
VPC,lstm,valid,0.5222222222222223,0.8,0.3448275862068966,0.4819277108433735
VPC,svm,test,0.8048780487804879,0.8048780487804879,1.0,0.8918918918918919
VPC,svm,train,1.0,1.0,1.0,1.0
VPC,svm,valid,0.6444444444444445,0.6444444444444445,1.0,0.7837837837837838
VPC,transformer,test,0.5853658536585366,0.8636363636363636,0.5757575757575758,0.6909090909090909
VPC,transformer,train,0.5859872611464968,0.5668316831683168,0.7292993630573248,0.637883008356546
VPC,transformer,valid,0.4666666666666667,0.7777777777777778,0.2413793103448276,0.3684210526315789
