Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
TLH,logistic_regression,test,0.6097560975609756,0.3076923076923077,0.36363636363636365,0.3333333333333333
TLH,logistic_regression,train,0.5723404255319149,0.562962962962963,0.6468085106382979,0.601980198019802
TLH,logistic_regression,valid,0.5,0.7272727272727273,0.16,0.26229508196721313
TLH,lstm,test,0.43902439024390244,0.125,0.18181818181818182,0.14814814814814814
TLH,lstm,train,0.5531914893617021,0.5730994152046783,0.41702127659574467,0.4827586206896552
TLH,lstm,valid,0.4888888888888889,0.6111111111111112,0.22,0.3235294117647059
TLH,svm,test,0.4878048780487805,0.14285714285714285,0.18181818181818182,0.16
TLH,svm,train,0.6680851063829787,0.6965174129353234,0.5957446808510638,0.6422018348623854
TLH,svm,valid,0.5111111111111111,0.6153846153846154,0.32,0.42105263157894735
TLH,transformer,test,0.3902439024390244,0.23076923076923078,0.5454545454545454,0.32432432432432434
TLH,transformer,train,0.5276595744680851,0.5183098591549296,0.7829787234042553,0.6237288135593221
TLH,transformer,valid,0.5333333333333333,0.5909090909090909,0.52,0.5531914893617021
