Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
VHH,logistic_regression,test,0.4878048780487805,0.5625,0.391304347826087,0.46153846153846156
VHH,logistic_regression,train,0.6662011173184358,0.759825327510917,0.4860335195530726,0.5928449744463373
VHH,logistic_regression,valid,0.6,0.6375,0.8793103448275862,0.7391304347826086
VHH,lstm,test,0.4878048780487805,0.6,0.2608695652173913,0.36363636363636365
VHH,lstm,train,0.6703910614525139,0.7479674796747967,0.5139664804469274,0.609271523178808
VHH,lstm,valid,0.5666666666666667,0.6266666666666667,0.8103448275862069,0.706766917293233
VHH,svm,test,0.6341463414634146,0.7,0.6086956521739131,0.6511627906976745
VHH,svm,train,0.8868715083798883,0.9287925696594427,0.8379888268156425,0.8810572687224669
VHH,svm,valid,0.5888888888888889,0.6521739130434783,0.7758620689655172,0.7086614173228346
VHH,transformer,test,0.43902439024390244,0.0,0.0,0.0
VHH,transformer,train,0.5,0.0,0.0,0.0
VHH,transformer,valid,0.35555555555555557,0.0,0.0,0.0
