Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
MCG,logistic_regression,test,0.5365853658536586,0.5833333333333334,0.6086956521739131,0.5957446808510638
MCG,logistic_regression,train,0.6422594142259415,0.6478260869565218,0.6234309623430963,0.6353944562899787
MCG,logistic_regression,valid,0.5393258426966292,0.4878048780487805,0.5,0.49382716049382713
MCG,lstm,test,0.43902439024390244,0.0,0.0,0.0
MCG,lstm,train,0.5,0.0,0.0,0.0
MCG,lstm,valid,0.550561797752809,0.0,0.0,0.0
MCG,svm,test,0.5121951219512195,0.56,0.6086956521739131,0.5833333333333334
MCG,svm,train,0.6673640167364017,0.6550387596899225,0.7071129707112971,0.6800804828973843
MCG,svm,valid,0.47191011235955055,0.42857142857142855,0.525,0.47191011235955055
MCG,transformer,test,0.4634146341463415,0.5384615384615384,0.30434782608695654,0.3888888888888889
MCG,transformer,train,0.5585774058577406,0.6044776119402985,0.3389121338912134,0.4343163538873995
MCG,transformer,valid,0.4943820224719101,0.41379310344827586,0.3,0.34782608695652173
