Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
HDO,logistic_regression,test,0.9512195121951219,0.9512195121951219,1.0,0.975
HDO,logistic_regression,train,0.6212624584717608,0.6116207951070336,0.6644518272425249,0.6369426751592356
HDO,logistic_regression,valid,0.7555555555555555,0.7555555555555555,1.0,0.8607594936708861
HDO,lstm,test,0.9512195121951219,0.9512195121951219,1.0,0.975
HDO,lstm,train,0.7308970099667774,0.7791164658634538,0.6445182724252492,0.7054545454545454
HDO,lstm,valid,0.7222222222222222,0.8028169014084507,0.8382352941176471,0.8201438848920863
HDO,svm,test,0.9512195121951219,0.9512195121951219,1.0,0.975
HDO,svm,train,1.0,1.0,1.0,1.0
HDO,svm,valid,0.7555555555555555,0.7555555555555555,1.0,0.8607594936708861
HDO,transformer,test,0.9512195121951219,0.9512195121951219,1.0,0.975
HDO,transformer,train,0.632890365448505,0.6612903225806451,0.5448504983388704,0.5974499089253188
HDO,transformer,valid,0.7,0.7411764705882353,0.9264705882352942,0.8235294117647058
