Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
VCG,logistic_regression,test,0.5853658536585366,0.5384615384615384,0.7368421052631579,0.6222222222222222
VCG,logistic_regression,train,0.7088353413654619,0.708,0.7108433734939759,0.7094188376753507
VCG,logistic_regression,valid,0.5444444444444444,0.625,0.5660377358490566,0.594059405940594
VCG,lstm,test,0.3902439024390244,0.375,0.47368421052631576,0.4186046511627907
VCG,lstm,train,0.5783132530120482,0.6,0.46987951807228917,0.527027027027027
VCG,lstm,valid,0.6111111111111112,0.6216216216216216,0.8679245283018868,0.7244094488188977
VCG,svm,test,0.6341463414634146,0.5909090909090909,0.6842105263157895,0.6341463414634146
VCG,svm,train,1.0,1.0,1.0,1.0
VCG,svm,valid,0.5333333333333333,0.5901639344262295,0.6792452830188679,0.631578947368421
VCG,transformer,test,0.4878048780487805,0.46875,0.7894736842105263,0.5882352941176471
VCG,transformer,train,0.5742971887550201,0.5774058577405857,0.5542168674698795,0.5655737704918032
VCG,transformer,valid,0.6,0.6197183098591549,0.8301886792452831,0.7096774193548387
