Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
PVX,logistic_regression,test,0.5853658536585366,0.6551724137931034,0.7307692307692307,0.6909090909090909
PVX,logistic_regression,train,0.756140350877193,0.7552447552447552,0.7578947368421053,0.7565674255691769
PVX,logistic_regression,valid,0.5666666666666667,0.6,0.7058823529411765,0.6486486486486487
PVX,lstm,test,0.6341463414634146,0.6341463414634146,1.0,0.7761194029850746
PVX,lstm,train,0.6087719298245614,0.593939393939394,0.6877192982456141,0.6373983739837399
PVX,lstm,valid,0.5666666666666667,0.6363636363636364,0.5490196078431373,0.5894736842105263
PVX,svm,test,0.6341463414634146,0.6341463414634146,1.0,0.7761194029850746
PVX,svm,train,1.0,1.0,1.0,1.0
PVX,svm,valid,0.5666666666666667,0.5666666666666667,1.0,0.723404255319149
PVX,transformer,test,0.5853658536585366,0.6216216216216216,0.8846153846153846,0.7301587301587301
PVX,transformer,train,0.6192982456140351,0.6096774193548387,0.6631578947368421,0.6352941176470588
PVX,transformer,valid,0.5444444444444444,0.6,0.5882352941176471,0.594059405940594
