Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
TKC,logistic_regression,test,0.9512195121951219,0.9512195121951219,1.0,0.975
TKC,logistic_regression,train,0.6058823529411764,0.5944055944055944,0.6666666666666666,0.6284658040665434
TKC,logistic_regression,valid,0.6282051282051282,0.6363636363636364,0.8936170212765957,0.7433628318584071
TKC,lstm,test,0.9512195121951219,0.9512195121951219,1.0,0.975
TKC,lstm,train,0.6294117647058823,0.6204379562043796,0.6666666666666666,0.6427221172022685
TKC,lstm,valid,0.47435897435897434,0.6875,0.23404255319148937,0.3492063492063492
TKC,svm,test,0.9512195121951219,0.9512195121951219,1.0,0.975
TKC,svm,train,0.5901960784313726,0.5653409090909091,0.7803921568627451,0.6556836902800659
TKC,svm,valid,0.6025641025641025,0.6025641025641025,1.0,0.752
TKC,transformer,test,0.9512195121951219,0.9512195121951219,1.0,0.975
TKC,transformer,train,0.6176470588235294,0.6293103448275862,0.5725490196078431,0.5995893223819302
TKC,transformer,valid,0.6282051282051282,0.6666666666666666,0.7659574468085106,0.7128712871287128
